conv_parameters,occurrences,models
1 217 19 19 120 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 240 14 14 240 3 3 1 1 1 1 2 2 1 1 240 0 0,1,mixnet_l
1 704 28 28 1072 1 1 0 0 0 0 2 2 1 1 1 0 0,1,dpn92
1 236 19 19 93 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 93 19 19 480 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 480 19 19 480 5 5 2 2 2 2 1 1 1 1 480 0 0,1,efficientnet_b3_pruned
1 480 1 1 24 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 24 1 1 480 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 480 19 19 120 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 120 19 19 235 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 235 19 19 235 5 5 2 2 2 2 1 1 1 1 235 0 0,1,efficientnet_b3_pruned
1 226 19 19 120 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 120 19 19 340 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 340 19 19 340 5 5 2 2 2 2 1 1 1 1 340 0 0,1,efficientnet_b3_pruned
1 340 1 1 34 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 34 1 1 340 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 64 56 56 288 1 1 0 0 0 0 1 1 1 1 1 0 0,1,dpn92
1 304 56 56 96 1 1 0 0 0 0 1 1 1 1 1 0 0,1,dpn92
1 340 19 19 120 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 120 19 19 802 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 802 1 1 34 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 34 1 1 802 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 802 10 10 232 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 232 10 10 1030 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 1030 10 10 1030 5 5 2 2 2 2 1 1 1 1 1030 0 0,1,efficientnet_b3_pruned
1 60 56 56 60 3 3 1 1 1 1 2 2 1 1 60 0 0,1,mixnet_l
1 60 56 56 60 5 5 2 2 2 2 2 2 1 1 60 0 0,1,mixnet_l
1 60 56 56 60 7 7 3 3 3 3 2 2 1 1 60 0 0,1,mixnet_l
1 60 56 56 60 9 9 4 4 4 4 2 2 1 1 60 0 0,1,mixnet_l
1 320 14 14 640 1 1 0 0 0 0 1 1 1 1 1 0 1,1,maxxvitv2_rmlp_large_rw_224
1 320 28 28 640 7 7 3 3 3 3 2 2 1 1 320 0 1,1,maxxvitv2_rmlp_large_rw_224
1 640 7 7 1280 1 1 0 0 0 0 1 1 1 1 1 0 1,1,maxxvitv2_rmlp_large_rw_224
1 640 14 14 1280 7 7 3 3 3 3 2 2 1 1 640 0 1,1,maxxvitv2_rmlp_large_rw_224
1 640 28 28 192 1 1 0 0 0 0 1 1 1 1 1 0 0,1,dpn92
1 3 224 224 512 32 32 0 0 0 0 32 32 1 1 1 0 1,1,mixer_s32_224
1 64 112 112 64 7 7 3 3 3 3 2 2 1 1 64 0 0,1,mixnet_l
1 120 19 19 226 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 226 19 19 226 5 5 2 2 2 2 1 1 1 1 226 0 0,1,efficientnet_b3_pruned
1 226 1 1 33 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 33 1 1 226 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 232 10 10 1016 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 1016 10 10 1016 5 5 2 2 2 2 1 1 1 1 1016 0 0,1,efficientnet_b3_pruned
1 1016 1 1 58 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 58 1 1 1016 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 1016 10 10 232 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 128 64 64 256 3 3 1 1 1 1 1 1 1 1 1 0 0,1,resnet61q
1 3 160 160 32 3 3 1 1 1 1 2 2 1 1 1 0 0,1,resnetrs50
1 320 56 56 96 1 1 0 0 0 0 1 1 1 1 1 0 0,1,dpn92
1 192 56 56 192 3 3 1 1 1 1 2 2 1 1 32 0 0,1,dpn92
1 608 28 28 192 1 1 0 0 0 0 1 1 1 1 1 0 0,1,dpn92
1 256 28 28 512 7 7 3 3 3 3 2 2 1 1 256 0 1,1,maxxvitv2_rmlp_base_rw_224
1 512 14 14 1024 7 7 3 3 3 3 2 2 1 1 512 0 1,1,maxxvitv2_rmlp_base_rw_224
1 128 192 192 128 7 7 3 3 3 3 2 2 1 1 128 0 1,1,maxxvitv2_rmlp_base_rw_384
1 512 20 20 256 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs50
1 256 20 20 256 3 3 1 1 1 1 2 2 1 1 1 0 0,1,resnetrs50
1 512 10 10 1024 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs50
1 1024 10 10 512 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs50
1 512 10 10 512 3 3 1 1 1 1 2 2 1 1 1 0 0,1,resnetrs50
1 1024 5 5 2048 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs50
1 32 80 80 32 3 3 1 1 1 1 1 1 1 1 1 0 0,1,resnetrs50
1 32 80 80 64 3 3 1 1 1 1 1 1 1 1 1 0 0,1,resnetrs50
1 64 80 80 64 3 3 1 1 1 1 2 2 1 1 1 0 0,1,resnetrs50
1 64 40 40 64 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs50
1 256 40 40 128 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs50
1 128 40 40 128 3 3 1 1 1 1 2 2 1 1 1 0 0,1,resnetrs50
1 512 14 14 640 1 1 0 0 0 0 2 2 1 1 1 0 0,1,dpn48b
1 256 24 24 512 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs101
1 512 24 24 256 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs101
1 256 24 24 256 3 3 1 1 1 1 2 2 1 1 1 0 0,1,resnetrs101
1 256 20 20 512 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs50
1 232 10 10 1130 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 1130 10 10 1130 5 5 2 2 2 2 1 1 1 1 1130 0 0,1,efficientnet_b3_pruned
1 1130 1 1 58 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 256 48 48 512 7 7 3 3 3 3 2 2 1 1 256 0 1,1,maxxvitv2_rmlp_base_rw_384
1 512 24 24 1024 7 7 3 3 3 3 2 2 1 1 512 0 1,1,maxxvitv2_rmlp_base_rw_384
1 1024 12 12 1024 7 7 3 3 3 3 1 1 1 1 1024 0 1,1,maxxvitv2_rmlp_base_rw_384
1 3 224 224 80 3 3 1 1 1 1 2 2 1 1 1 0 0,1,maxxvitv2_rmlp_large_rw_224
1 80 112 112 160 3 3 1 1 1 1 1 1 1 1 1 0 0,1,maxxvitv2_rmlp_large_rw_224
1 160 112 112 160 7 7 3 3 3 3 2 2 1 1 160 0 1,1,maxxvitv2_rmlp_large_rw_224
1 160 56 56 320 7 7 3 3 3 3 2 2 1 1 160 0 1,1,maxxvitv2_rmlp_large_rw_224
1 128 112 112 128 7 7 3 3 3 3 2 2 1 1 128 0 1,1,maxxvitv2_rmlp_base_rw_224
1 128 56 56 256 7 7 3 3 3 3 2 2 1 1 128 0 1,1,maxxvitv2_rmlp_base_rw_224
1 32 96 96 64 3 3 1 1 1 1 1 1 1 1 1 0 0,1,resnetrs101
1 64 96 96 64 3 3 1 1 1 1 2 2 1 1 1 0 0,1,resnetrs101
1 64 48 48 64 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs101
1 128 96 96 128 7 7 3 3 3 3 1 1 1 1 128 0 1,1,maxxvitv2_rmlp_base_rw_384
1 128 96 96 256 7 7 3 3 3 3 2 2 1 1 128 0 1,1,maxxvitv2_rmlp_base_rw_384
1 1030 1 1 58 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 58 1 1 1030 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 1030 10 10 232 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 232 10 10 924 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 924 10 10 924 5 5 2 2 2 2 1 1 1 1 924 0 0,1,efficientnet_b3_pruned
1 924 1 1 58 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 58 1 1 924 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 924 10 10 232 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 96 64 64 96 7 7 3 3 3 3 1 1 1 1 96 0 1,1,maxxvit_rmlp_small_rw_256
1 256 48 48 128 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs101
1 128 48 48 128 3 3 1 1 1 1 2 2 1 1 1 0 0,1,resnetrs101
1 96 1 1 2301 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 2301 10 10 384 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 768 8 8 768 7 7 3 3 3 3 1 1 1 1 768 0 1,1,maxxvit_rmlp_small_rw_256
1 64 64 64 64 7 7 3 3 3 3 1 1 1 1 64 0 1,1,maxxvit_rmlp_tiny_rw_256
1 192 128 128 1536 1 1 0 0 0 0 1 1 1 1 1 0 0,1,maxvit_xlarge_tf_512
1 384 32 32 768 1 1 0 0 0 0 1 1 1 1 1 0 1,1,maxvit_xlarge_tf_512
1 384 64 64 3072 1 1 0 0 0 0 1 1 1 1 1 0 0,1,maxvit_xlarge_tf_512
1 768 16 16 1536 1 1 0 0 0 0 1 1 1 1 1 0 1,1,maxvit_xlarge_tf_512
1 768 32 32 6144 1 1 0 0 0 0 1 1 1 1 1 0 0,1,maxvit_xlarge_tf_512
1 384 56 56 128 1 1 0 0 0 0 1 1 1 1 1 0 0,1,dla169
1 512 12 12 1024 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs101
1 1024 12 12 512 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs101
1 512 12 12 512 3 3 1 1 1 1 2 2 1 1 1 0 0,1,resnetrs101
1 64 144 144 64 3 3 1 1 1 1 2 2 1 1 1 0 0,1,resnetrs350
1 64 72 72 64 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs350
1 32 96 96 32 3 3 1 1 1 1 1 1 1 1 1 0 0,1,resnetrs101
1 4096 1 1 1000 1 1 0 0 0 0 1 1 1 1 1 0 1,1,resnetv2_152x2_bit
1 8192 1 1 1000 1 1 0 0 0 0 1 1 1 1 1 0 1,1,resnetv2_152x4_bit
1 256 72 72 128 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs350
1 128 72 72 128 3 3 1 1 1 1 2 2 1 1 1 0 0,1,resnetrs350
1 512 36 36 256 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs350
1 256 36 36 256 3 3 1 1 1 1 2 2 1 1 1 0 0,1,resnetrs350
1 1024 18 18 512 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnetrs350
1 512 18 18 512 3 3 1 1 1 1 2 2 1 1 1 0 0,1,resnetrs350
1 256 28 28 448 1 1 0 0 0 0 1 1 1 1 1 0 0,1,dla60_res2net
1 512 14 14 896 1 1 0 0 0 0 1 1 1 1 1 0 0,1,dla60_res2net
1 256 112 112 256 3 3 1 1 1 1 2 2 1 1 64 0 0,1,dla102x2
1 1536 16 16 6144 1 1 0 0 0 0 1 1 1 1 1 0 0,1,maxvit_xlarge_tf_512
1 6144 16 16 6144 3 3 1 1 1 1 1 1 1 1 6144 0 0,1,maxvit_xlarge_tf_512
1 384 10 10 2301 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 2301 10 10 2301 3 3 1 1 1 1 1 1 1 1 2301 0 0,1,efficientnet_b3_pruned
1 2301 1 1 96 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 768 12 12 1536 1 1 0 0 0 0 1 1 1 1 1 0 1,1,maxvit_xlarge_tf_384
1 768 24 24 6144 1 1 0 0 0 0 1 1 1 1 1 0 0,1,maxvit_xlarge_tf_384
1 1536 12 12 6144 1 1 0 0 0 0 1 1 1 1 1 0 0,1,maxvit_xlarge_tf_384
1 6144 12 12 6144 3 3 1 1 1 1 1 1 1 1 6144 0 0,1,maxvit_xlarge_tf_384
1 192 256 256 192 3 3 1 1 1 1 1 1 1 1 1 0 1,1,maxvit_xlarge_tf_512
1 192 256 256 768 1 1 0 0 0 0 1 1 1 1 1 0 0,1,maxvit_xlarge_tf_512
1 192 128 128 768 1 1 0 0 0 0 1 1 1 1 1 0 0,1,maxvit_xlarge_tf_512
1 768 128 128 768 3 3 1 1 1 1 1 1 1 1 768 0 0,1,maxvit_xlarge_tf_512
1 192 64 64 384 1 1 0 0 0 0 1 1 1 1 1 0 1,1,maxvit_xlarge_tf_512
1 6144 7 7 6144 3 3 1 1 1 1 1 1 1 1 6144 0 0,1,maxvit_xlarge_tf_224
1 192 192 192 768 1 1 0 0 0 0 1 1 1 1 1 0 0,1,maxvit_xlarge_tf_384
1 192 96 96 768 1 1 0 0 0 0 1 1 1 1 1 0 0,1,maxvit_xlarge_tf_384
1 768 96 96 768 3 3 1 1 1 1 1 1 1 1 768 0 0,1,maxvit_xlarge_tf_384
1 128 56 56 112 1 1 0 0 0 0 1 1 1 1 1 0 0,1,dla60_res2net
1 128 56 56 224 1 1 0 0 0 0 1 1 1 1 1 0 0,1,dla60_res2net
1 64 160 160 64 3 3 1 1 1 1 2 2 1 1 1 0 0,1,resnetrs420
1 19 1 1 228 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 228 28 28 50 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 50 28 28 300 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 300 28 28 300 3 3 1 1 1 1 1 1 1 1 300 0 0,1,rexnet_100
1 300 28 28 61 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 1024 56 56 1024 3 3 1 1 1 1 2 2 1 1 32 0 0,1,resnext101_32x16d
1 2048 28 28 2048 3 3 1 1 1 1 2 2 1 1 32 0 0,1,resnext101_32x16d
1 4096 14 14 4096 3 3 1 1 1 1 2 2 1 1 32 0 0,1,resnext101_32x16d
1 64 56 56 1024 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnext101_32x32d
1 2048 56 56 2048 3 3 1 1 1 1 2 2 1 1 32 0 0,1,resnext101_32x32d
1 512 28 28 4096 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnext101_32x32d
1 4096 28 28 4096 3 3 1 1 1 1 2 2 1 1 32 0 0,1,resnext101_32x32d
1 1024 14 14 8192 1 1 0 0 0 0 1 1 1 1 1 0 0,1,resnext101_32x32d
1 8192 14 14 8192 3 3 1 1 1 1 2 2 1 1 32 0 0,1,resnext101_32x32d
1 1024 7 7 896 1 1 0 0 0 0 1 1 1 1 1 0 0,1,dla60_res2net
1 32 112 112 112 1 1 0 0 0 0 1 1 1 1 1 0 0,1,dla60_res2net
1 432 14 14 84 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 84 14 14 504 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 504 1 1 42 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 42 1 1 504 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 504 14 14 95 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 95 14 14 570 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 570 14 14 570 3 3 1 1 1 1 1 1 1 1 570 0 0,1,rexnet_100
1 570 1 1 47 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 47 1 1 570 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 96 56 56 27 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 27 56 56 162 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 162 56 56 162 3 3 1 1 1 1 1 1 1 1 162 0 0,1,rexnet_100
1 162 56 56 38 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 38 56 56 228 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 228 56 56 228 3 3 1 1 1 1 2 2 1 1 228 0 0,1,rexnet_100
1 228 1 1 19 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 702 14 14 702 3 3 1 1 1 1 1 1 1 1 702 0 0,1,rexnet_100
1 702 1 1 58 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 58 1 1 702 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 702 14 14 128 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 768 7 7 140 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 140 7 7 840 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 840 7 7 840 3 3 1 1 1 1 1 1 1 1 840 0 0,1,rexnet_100
1 840 1 1 70 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 70 1 1 840 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 61 28 28 366 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 366 28 28 366 3 3 1 1 1 1 2 2 1 1 366 0 0,1,rexnet_100
1 366 1 1 30 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 30 1 1 366 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 366 14 14 72 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 432 1 1 36 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 36 1 1 432 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 972 7 7 972 3 3 1 1 1 1 1 1 1 1 972 0 0,1,rexnet_100
1 972 1 1 81 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 81 1 1 972 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 972 7 7 174 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 174 7 7 1044 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 1044 7 7 1044 3 3 1 1 1 1 1 1 1 1 1044 0 0,1,rexnet_100
1 1044 1 1 87 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 87 1 1 1044 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 1044 7 7 185 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 570 14 14 106 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 106 14 14 636 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 636 14 14 636 3 3 1 1 1 1 1 1 1 1 636 0 0,1,rexnet_100
1 636 1 1 53 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 53 1 1 636 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 636 14 14 117 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 117 14 14 702 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 35 56 56 210 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 210 56 56 210 3 3 1 1 1 1 1 1 1 1 210 0 0,1,rexnet_130
1 210 56 56 50 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 50 56 56 300 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 300 56 56 300 3 3 1 1 1 1 2 2 1 1 300 0 0,1,rexnet_130
1 300 28 28 65 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 65 28 28 390 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 390 28 28 390 3 3 1 1 1 1 1 1 1 1 390 0 0,1,rexnet_130
1 390 1 1 32 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 840 7 7 151 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 151 7 7 906 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 906 7 7 906 3 3 1 1 1 1 1 1 1 1 906 0 0,1,rexnet_100
1 906 1 1 75 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 75 1 1 906 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_100
1 906 7 7 162 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 162 7 7 972 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 94 14 14 564 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 564 14 14 564 3 3 1 1 1 1 1 1 1 1 564 0 0,1,rexnet_130
1 564 1 1 47 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 47 1 1 564 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 564 14 14 109 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 109 14 14 654 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 654 14 14 654 3 3 1 1 1 1 1 1 1 1 654 0 0,1,rexnet_130
1 654 1 1 54 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 54 1 1 654 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 185 7 7 1280 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_100
1 3 224 224 42 3 3 1 1 1 1 2 2 1 1 1 0 0,1,rexnet_130
1 42 112 112 42 3 3 1 1 1 1 1 1 1 1 42 0 0,1,rexnet_130
1 42 112 112 21 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 21 112 112 126 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 126 112 112 126 3 3 1 1 1 1 2 2 1 1 126 0 0,1,rexnet_130
1 126 56 56 35 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 738 14 14 138 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 138 14 14 828 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 828 14 14 828 3 3 1 1 1 1 1 1 1 1 828 0 0,1,rexnet_130
1 828 1 1 69 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 69 1 1 828 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 828 14 14 152 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 912 1 1 76 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 76 1 1 912 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 912 14 14 167 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 32 1 1 390 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 390 28 28 79 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 79 28 28 474 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 474 28 28 474 3 3 1 1 1 1 2 2 1 1 474 0 0,1,rexnet_130
1 474 1 1 39 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 39 1 1 474 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 474 14 14 94 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 182 7 7 1092 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 1092 7 7 1092 3 3 1 1 1 1 1 1 1 1 1092 0 0,1,rexnet_130
1 1092 1 1 91 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 91 1 1 1092 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 1092 7 7 196 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 196 7 7 1176 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 1176 7 7 1176 3 3 1 1 1 1 1 1 1 1 1176 0 0,1,rexnet_130
1 1176 1 1 98 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 98 1 1 1176 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 1176 7 7 211 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 211 7 7 1266 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 654 14 14 123 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 123 14 14 738 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 738 14 14 738 3 3 1 1 1 1 1 1 1 1 738 0 0,1,rexnet_130
1 738 1 1 61 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 61 1 1 738 1 1 0 0 0 0 1 1 1 1 1 0 1,1,rexnet_130
1 348 56 56 348 3 3 1 1 1 1 2 2 1 1 348 0 0,1,rexnet_150
1 1002 14 14 1002 3 3 1 1 1 1 2 2 1 1 1002 0 0,1,rexnet_130
1 1002 7 7 182 1 1 0 0 0 0 1 1 1 1 1 0 0,1,rexnet_130
1 192 96 96 1536 1 1 0 0 0 0 1 1 1 1 1 0 0,1,maxvit_xlarge_tf_384
1 384 24 24 768 1 1 0 0 0 0 1 1 1 1 1 0 1,1,maxvit_xlarge_tf_384
1 384 48 48 3072 1 1 0 0 0 0 1 1 1 1 1 0 0,1,maxvit_xlarge_tf_384
1 58 1 1 1130 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 1130 10 10 232 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 232 10 10 1266 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 1266 10 10 1266 5 5 2 2 2 2 1 1 1 1 1266 0 0,1,efficientnet_b3_pruned
1 1266 1 1 58 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 58 1 1 1266 1 1 0 0 0 0 1 1 1 1 1 0 1,1,efficientnet_b3_pruned
1 1266 10 10 232 1 1 0 0 0 0 1 1 1 1 1 0 0,1,efficientnet_b3_pruned
1 64 64 64 128 1 1 0 0 0 0 1 1 1 1 1 0 1,1,maxvit_tiny_tf_512
1 64 128 128 512 1 1 0 0 0 0 1 1 1 1 1 0 0,1,maxvit_tiny_tf_512
